District,Pincode,Month,Avg_Min_Temp_C,Avg_Max_Temp_C,Avg_Rainfall_mm,Avg_Humidity_Percent,Avg_Sunlight_Hours,Year_Recorded
SIKAR,332722,4,14.7,41.9,175.7,63.0,8.8,2024
SIKAR,332722,5,17.7,26.2,27.5,40.5,11.3,2024
SIKAR,332722,6,18.8,36.9,52.1,52.3,9.8,2024
SIKAR,332722,7,21.8,39.3,97.9,69.2,7.4,2024
SIKAR,332722,8,19.8,44.6,12.3,24.9,6.7,2024
SIKAR,332722,9,19.1,41.1,19.1,43.3,11.6,2024
SIKAR,332722,10,16.2,30.5,79.5,77.6,6.9,2024
SIKAR,332722,11,17.1,39.2,188.8,48.4,10.4,2024
SIKAR,332722,12,16.2,40.3,181.7,63.7,9.0,2024
SIKAR,332708,1,22.6,39.6,93.2,26.7,6.8,2024
SIKAR,332708,2,13.5,41.4,28.4,74.4,10.7,2024
SIKAR,332708,3,10.1,43.1,35.6,27.0,11.4,2024
SIKAR,332708,4,19.8,27.0,75.5,80.3,6.7,2024
SIKAR,332708,5,13.0,27.1,42.0,27.5,6.4,2024
SIKAR,332708,6,23.4,40.9,16.6,82.4,11.1,2024
SIKAR,332708,7,22.9,30.0,134.8,45.5,9.0,2024
SIKAR,332708,8,11.2,26.2,116.3,63.7,10.0,2024
SIKAR,332708,9,11.6,33.0,58.3,79.3,8.6,2024
SIKAR,332708,10,17.4,41.4,155.8,20.7,8.5,2024
SIKAR,332708,11,19.1,27.5,155.2,38.6,7.8,2024
SIKAR,332708,12,14.1,38.4,98.2,83.6,9.4,2024
SIKAR,332710,1,20.8,25.1,19.3,47.2,7.0,2024
SIKAR,332710,2,18.9,27.2,183.7,69.4,10.3,2024
SIKAR,332710,3,14.9,32.0,133.7,29.8,9.3,2024
SIKAR,332710,4,10.4,26.7,49.4,67.5,11.1,2024
SIKAR,332710,5,21.3,41.9,122.1,25.1,11.5,2024
SIKAR,332710,6,13.2,42.3,81.0,70.2,11.4,2024
SIKAR,332710,7,22.5,40.1,127.1,42.7,9.6,2024
SIKAR,332710,8,16.3,29.8,94.8,52.6,7.9,2024
SIKAR,332710,9,18.7,35.5,97.1,31.6,8.1,2024
SIKAR,332710,10,23.1,28.7,147.2,63.9,9.9,2024
SIKAR,332710,11,23.0,30.6,122.7,43.6,10.3,2024
SIKAR,332710,12,15.6,35.3,16.0,46.8,7.0,2024
SIKAR,332709,1,13.1,39.7,13.1,65.7,12.0,2024
SIKAR,332709,2,21.6,26.9,61.0,32.5,6.6,2024
SIKAR,332709,3,16.5,30.9,86.0,79.6,9.6,2024
SIKAR,332709,4,12.9,43.5,55.0,71.8,9.2,2024
SIKAR,332709,5,23.6,33.6,130.3,60.4,9.5,2024
SIKAR,332709,6,13.0,43.8,39.0,29.0,9.2,2024
SIKAR,332709,7,10.4,44.8,140.8,68.1,6.3,2024
SIKAR,332709,8,10.3,35.5,154.6,21.3,12.0,2024
SIKAR,332709,9,19.3,30.8,24.9,76.3,11.9,2024
SIKAR,332709,10,19.9,40.8,130.2,41.3,9.1,2024
SIKAR,332709,11,14.7,28.2,192.3,28.2,7.3,2024
SIKAR,332709,12,14.8,30.0,38.6,31.5,7.1,2024
SIKAR,332602,1,15.1,40.7,181.9,87.4,6.3,2024
SIKAR,332602,2,20.2,33.7,121.2,74.2,9.7,2024
SIKAR,332602,3,10.9,29.0,118.2,36.7,8.9,2024
SIKAR,332602,4,23.9,38.0,10.4,87.4,8.5,2024
SIKAR,332602,5,13.3,39.7,149.7,29.8,9.2,2024
SIKAR,332602,6,25.0,27.5,95.7,71.3,11.2,2024
SIKAR,332602,7,12.6,30.5,144.2,66.0,6.4,2024
SIKAR,332602,8,21.6,29.4,161.8,77.5,9.3,2024
SIKAR,332602,9,13.4,32.6,104.8,46.7,10.2,2024
SIKAR,332602,10,11.2,40.3,52.7,48.1,11.8,2024
SIKAR,332602,11,23.1,39.3,28.3,63.7,10.4,2024
SIKAR,332602,12,22.9,38.3,32.1,47.9,9.3,2024
SIKAR,332742,1,16.1,25.1,173.4,22.9,10.6,2024
SIKAR,332742,2,20.5,27.8,24.7,71.1,12.0,2024
SIKAR,332742,3,18.4,29.5,76.9,64.9,11.3,2024
SIKAR,332742,4,22.8,30.4,66.9,49.7,6.5,2024
SIKAR,332742,5,14.7,27.9,173.1,41.2,9.4,2024
SIKAR,332742,6,17.9,33.2,95.5,42.5,10.7,2024
SIKAR,332742,7,17.3,26.5,199.3,71.9,10.0,2024
SIKAR,332742,8,15.3,40.0,147.4,71.0,8.5,2024
SIKAR,332742,9,23.4,40.8,170.2,77.3,7.9,2024
SIKAR,332742,10,12.5,36.5,19.7,73.4,9.8,2024
SIKAR,332742,11,12.2,26.8,50.6,73.1,8.5,2024
SIKAR,332742,12,18.7,42.8,27.1,37.6,8.4,2024
SIKAR,332711,1,19.9,44.3,92.7,27.1,11.0,2024
SIKAR,332711,2,12.9,29.0,143.7,73.3,7.9,2024
SIKAR,332711,3,15.9,39.1,33.8,26.9,9.9,2024
SIKAR,332711,4,24.2,41.8,26.0,88.7,11.2,2024
SIKAR,332711,5,13.7,35.8,122.9,81.3,9.7,2024
SIKAR,332711,6,20.0,31.5,46.1,57.3,9.0,2024
SIKAR,332711,7,21.1,34.6,95.9,44.7,6.2,2024
SIKAR,332711,8,16.7,35.2,10.2,56.9,10.1,2024
SIKAR,332711,9,24.1,33.0,136.1,71.4,12.0,2024
SIKAR,332711,10,21.0,43.6,108.3,72.9,10.9,2024
SIKAR,332711,11,16.9,39.9,129.5,25.2,9.8,2024
SIKAR,332711,12,18.5,29.8,55.1,76.3,8.8,2024
SIKAR,332713,1,20.4,36.7,55.7,64.9,7.3,2024
SIKAR,332713,2,18.9,38.8,160.3,22.8,10.2,2024
SIKAR,332713,3,23.2,27.8,143.7,41.9,7.1,2024
SIKAR,332713,4,15.4,32.2,115.9,55.7,11.3,2024
SIKAR,332713,5,14.5,43.1,125.6,33.2,8.1,2024
SIKAR,332713,6,13.2,36.3,18.8,30.9,8.4,2024
SIKAR,332713,7,10.6,29.3,171.2,21.0,7.3,2024
SIKAR,332713,8,10.6,27.5,154.0,83.8,8.9,2024
SIKAR,332713,9,23.1,35.4,118.1,23.9,10.1,2024
SIKAR,332713,10,20.2,36.0,183.7,45.6,7.8,2024
SIKAR,332713,11,19.9,31.7,33.7,34.4,10.2,2024
SIKAR,332713,12,19.2,37.6,137.3,71.9,9.7,2024
SIKAR,332718,1,22.7,26.4,192.6,69.5,8.2,2024
SIKAR,332718,2,17.2,27.9,62.0,76.4,7.9,2024
SIKAR,332718,3,23.1,35.9,3.1,63.2,11.2,2024
SIKAR,332718,4,15.4,26.2,147.0,61.4,6.1,2024
SIKAR,332718,5,23.9,42.6,1.4,48.5,10.3,2024
SIKAR,332718,6,20.5,27.8,174.5,64.5,8.5,2024
SIKAR,332718,7,13.9,38.5,11.3,28.1,10.3,2024
SIKAR,332718,8,18.5,32.8,130.6,67.9,9.0,2024
SIKAR,332718,9,18.0,33.0,75.4,27.3,6.5,2024
SIKAR,332718,10,12.1,40.3,40.7,80.3,11.9,2024
SIKAR,332718,11,18.9,35.0,179.7,55.4,6.5,2024
SIKAR,332718,12,14.7,39.5,149.2,57.1,7.0,2024
SIKAR,332404,1,10.8,35.1,68.1,60.9,8.5,2024
SIKAR,332404,2,24.2,36.9,56.8,74.3,11.7,2024
SIKAR,332404,3,19.6,40.2,147.2,53.5,7.8,2024
SIKAR,332404,4,23.2,37.1,167.3,49.9,9.4,2024
SIKAR,332404,5,20.1,37.3,143.2,40.2,9.1,2024
SIKAR,332404,6,15.4,40.8,128.0,29.0,8.0,2024
SIKAR,332404,7,17.7,44.0,45.6,33.3,10.2,2024
SIKAR,332404,8,20.1,32.5,170.6,20.0,9.0,2024
SIKAR,332404,9,24.4,36.5,149.9,80.9,9.5,2024
SIKAR,332404,10,13.8,26.7,103.5,73.5,7.3,2024
SIKAR,332404,11,23.1,32.2,102.3,35.3,11.6,2024
SIKAR,332404,12,23.9,33.2,113.8,20.2,6.7,2024
SIKAR,332719,1,20.1,41.7,165.7,54.4,10.1,2024
SIKAR,332719,2,24.0,35.3,148.5,48.9,11.3,2024
SIKAR,332719,3,16.0,39.6,171.2,74.3,6.5,2024
SIKAR,332719,4,24.3,25.4,101.5,48.2,6.2,2024
SIKAR,332719,5,20.5,34.3,124.9,80.5,8.0,2024
SIKAR,332719,6,10.6,43.0,170.9,26.7,10.7,2024
SIKAR,332719,7,23.6,29.5,46.5,45.6,10.3,2024
SIKAR,332719,8,17.3,25.6,88.8,85.4,10.9,2024
SIKAR,332719,9,16.9,33.7,124.1,20.8,8.4,2024
SIKAR,332719,10,18.5,39.1,183.0,47.4,12.0,2024
SIKAR,332719,11,12.2,34.1,3.2,38.2,8.2,2024
SIKAR,332719,12,17.0,34.2,42.5,57.2,10.8,2024
SIKAR,332001,1,22.5,38.4,46.9,39.5,8.1,2024
SIKAR,332001,2,10.2,30.1,65.3,80.9,7.3,2024
SIKAR,332001,3,14.1,40.0,56.4,85.6,8.0,2024
SIKAR,332001,4,10.0,28.1,118.0,79.4,7.2,2024
SIKAR,332001,5,16.2,32.9,177.1,47.9,6.8,2024
SIKAR,332001,6,20.9,38.1,127.4,89.3,8.2,2024
SIKAR,332001,7,22.0,41.6,48.3,71.5,6.9,2024
SIKAR,332001,8,24.2,40.8,172.8,44.9,9.0,2024
SIKAR,332001,9,19.1,39.4,126.4,26.6,6.2,2024
SIKAR,332001,10,13.8,32.2,43.8,66.7,8.6,2024
SIKAR,332001,11,23.9,27.4,72.3,71.0,11.7,2024
SIKAR,332001,12,21.6,29.3,158.0,28.6,8.2,2024
SIKAR,332307,1,18.6,42.3,147.8,58.5,6.8,2024
SIKAR,332307,2,20.4,42.1,115.3,89.1,7.8,2024
SIKAR,332307,3,23.9,44.0,29.0,42.8,10.7,2024
SIKAR,332307,4,20.7,26.5,160.7,41.1,7.9,2024
SIKAR,332307,5,15.5,35.7,61.5,83.2,8.3,2024
SIKAR,332307,6,20.7,38.0,154.3,28.2,10.7,2024
SIKAR,332307,7,10.6,39.2,129.5,85.3,7.6,2024
SIKAR,332307,8,15.8,37.9,52.8,74.6,8.9,2024
SIKAR,332307,9,16.1,40.4,42.5,47.4,6.4,2024
SIKAR,332307,10,12.5,32.2,26.2,25.8,7.0,2024
SIKAR,332307,11,10.3,28.6,48.4,21.3,7.3,2024
SIKAR,332307,12,12.0,29.1,31.6,46.3,8.8,2024
SIKAR,332703,1,19.8,25.2,123.4,69.4,10.9,2024
SIKAR,332703,2,22.0,32.0,119.8,54.1,8.1,2024
SIKAR,332703,3,24.8,26.8,117.2,71.7,8.3,2024
SIKAR,332703,4,15.2,31.4,128.4,66.9,7.8,2024
SIKAR,332703,5,19.0,37.6,163.0,60.1,7.9,2024
SIKAR,332703,6,24.1,42.9,182.7,87.7,8.4,2024
SIKAR,332703,7,12.5,41.8,46.1,71.0,11.4,2024
SIKAR,332703,8,20.8,30.1,117.6,84.0,6.1,2024
SIKAR,332703,9,21.3,27.7,15.7,37.0,9.7,2024
SIKAR,332703,10,11.3,28.9,24.0,70.0,11.3,2024
SIKAR,332703,11,22.9,44.4,130.9,61.8,8.5,2024
SIKAR,332703,12,22.2,36.0,97.3,84.7,9.9,2024
SIKAR,332706,1,10.5,28.7,151.7,55.7,9.5,2024
SIKAR,332706,2,11.4,41.8,85.1,39.6,8.0,2024
SIKAR,332706,3,10.7,32.9,25.5,46.9,6.8,2024
SIKAR,332706,4,15.0,43.0,174.4,35.3,7.3,2024
SIKAR,332706,5,17.6,30.2,16.6,35.4,6.3,2024
SIKAR,332706,6,18.0,32.9,37.8,52.9,10.6,2024
SIKAR,332706,7,14.0,35.1,55.4,82.5,9.2,2024
SIKAR,332706,8,23.7,42.9,199.1,33.4,10.7,2024
SIKAR,332706,9,15.5,42.4,83.4,40.2,7.7,2024
SIKAR,332706,10,10.7,36.5,100.3,79.7,10.8,2024
SIKAR,332706,11,14.5,29.4,153.9,43.7,7.9,2024
SIKAR,332706,12,18.0,33.1,127.3,87.4,6.7,2024
SIKAR,332721,1,16.1,44.5,168.3,38.8,9.2,2024
SIKAR,332721,2,14.1,37.2,97.3,51.0,11.7,2024
SIKAR,332721,3,12.0,40.6,194.4,26.7,8.5,2024
SIKAR,332721,4,22.3,34.0,159.4,89.5,9.1,2024
SIKAR,332721,5,24.9,35.6,80.3,82.3,8.7,2024
SIKAR,332721,6,14.9,33.6,76.3,77.2,8.7,2024
SIKAR,332721,7,15.7,39.1,185.9,31.0,7.3,2024
SIKAR,332721,8,19.3,42.0,136.9,87.9,8.5,2024
SIKAR,332721,9,20.8,35.1,124.3,85.0,9.0,2024
SIKAR,332721,10,15.9,34.6,151.6,50.5,10.5,2024
SIKAR,332721,11,23.6,31.8,112.2,67.7,6.8,2024
SIKAR,332721,12,18.4,28.5,31.8,89.5,9.4,2024
SIKAR,332714,1,16.8,43.8,63.8,48.7,10.0,2024
SIKAR,332714,2,19.7,31.3,111.6,27.9,8.3,2024
SIKAR,332714,3,24.3,41.0,3.6,80.7,9.3,2024
SIKAR,332714,4,21.9,39.3,87.5,53.4,10.3,2024
SIKAR,332714,5,10.6,40.8,151.2,89.1,8.8,2024
SIKAR,332714,6,15.0,43.7,32.8,58.6,8.0,2024
SIKAR,332714,7,17.1,37.5,12.9,22.1,10.9,2024
SIKAR,332714,8,14.7,43.0,167.2,54.4,11.9,2024
SIKAR,332714,9,20.5,28.4,123.5,70.3,7.3,2024
SIKAR,332714,10,22.4,37.5,35.3,21.8,11.3,2024
SIKAR,332714,11,21.0,40.4,161.3,48.9,9.3,2024
SIKAR,332714,12,24.8,30.4,131.6,30.9,8.7,2024
SIKAR,332305,1,14.1,39.8,66.8,65.0,11.4,2024
SIKAR,332305,2,23.1,40.6,75.2,87.0,11.5,2024
SIKAR,332305,3,21.5,41.6,31.2,63.7,7.6,2024
SIKAR,332305,4,15.4,31.3,167.1,68.6,8.2,2024
SIKAR,332305,5,21.0,38.6,101.8,47.8,11.1,2024
SIKAR,332305,6,11.6,31.1,111.4,59.4,8.9,2024
SIKAR,332305,7,21.8,39.8,176.7,58.1,7.7,2024
SIKAR,332305,8,18.0,34.3,3.2,73.2,11.8,2024
SIKAR,332305,9,14.4,37.0,13.4,80.0,7.3,2024
SIKAR,332305,10,19.8,33.3,32.3,66.4,9.7,2024
SIKAR,332305,11,19.6,28.2,6.0,88.6,8.6,2024
SIKAR,332305,12,13.1,28.6,131.6,78.0,8.7,2024
SIKAR,332030,1,10.5,26.6,126.8,28.7,6.6,2024
SIKAR,332030,2,16.5,37.4,42.2,55.5,7.5,2024
SIKAR,332030,3,18.5,42.0,29.9,83.2,7.0,2024
SIKAR,332030,4,23.1,25.4,29.1,86.1,10.5,2024
SIKAR,332030,5,23.9,26.3,190.6,46.6,10.2,2024
SIKAR,332030,6,17.9,34.1,138.7,70.8,10.8,2024
SIKAR,332030,7,21.3,39.8,117.1,48.7,10.2,2024
SIKAR,332030,8,16.6,28.2,64.5,28.7,6.8,2024
SIKAR,332030,9,21.2,30.4,86.6,81.9,11.9,2024
SIKAR,332030,10,13.1,29.6,17.9,85.2,7.1,2024
SIKAR,332030,11,15.6,33.0,199.6,55.3,8.1,2024
SIKAR,332030,12,19.5,29.5,151.0,21.3,10.2,2024
SIKAR,332707,1,10.3,32.1,124.3,77.1,6.8,2024
SIKAR,332707,2,20.8,39.6,117.6,53.4,7.0,2024
SIKAR,332707,3,22.5,37.2,100.9,25.3,11.3,2024
SIKAR,332707,4,16.0,26.6,51.5,33.3,8.0,2024
SIKAR,332707,5,16.7,37.8,45.3,30.6,10.0,2024
SIKAR,332707,6,22.8,34.5,109.9,68.0,11.2,2024
SIKAR,332707,7,21.6,43.7,14.0,41.0,11.8,2024
SIKAR,332707,8,14.3,30.8,14.9,28.9,7.3,2024
SIKAR,332707,9,14.9,39.5,112.2,84.2,6.7,2024
SIKAR,332707,10,20.2,39.6,184.0,87.0,10.4,2024
SIKAR,332707,11,18.4,29.4,182.9,29.7,7.1,2024
SIKAR,332707,12,12.4,43.1,2.2,36.1,9.5,2024
SIKAR,332603,1,14.6,34.8,21.5,61.4,9.2,2024
SIKAR,332603,2,23.5,38.6,116.6,30.5,9.4,2024
SIKAR,332603,3,20.3,27.9,169.7,31.1,9.9,2024
SIKAR,332603,4,24.8,30.2,190.9,43.6,11.1,2024
SIKAR,332603,5,21.5,36.7,172.1,86.4,7.6,2024
SIKAR,332603,6,24.1,31.4,135.5,87.4,9.3,2024
SIKAR,332603,7,13.2,35.0,40.1,78.9,8.0,2024
SIKAR,332603,8,21.6,32.5,14.5,68.7,7.9,2024
SIKAR,332603,9,10.3,37.8,9.5,70.4,6.1,2024
SIKAR,332603,10,20.1,34.7,122.4,52.9,9.6,2024
SIKAR,332603,11,17.0,25.1,7.2,57.1,11.8,2024
SIKAR,332603,12,15.2,38.0,147.8,64.4,10.6,2024
SIKAR,332712,1,22.9,33.4,142.5,71.2,7.5,2024
SIKAR,332712,2,22.8,31.8,15.9,26.8,10.3,2024
SIKAR,332712,3,10.3,26.9,181.3,35.7,7.8,2024
SIKAR,332712,4,19.1,29.4,104.4,87.4,10.5,2024
SIKAR,332712,5,15.5,29.5,180.9,43.5,11.1,2024
SIKAR,332712,6,16.2,43.7,180.3,38.8,8.0,2024
SIKAR,332712,7,22.5,33.7,39.4,49.5,6.0,2024
SIKAR,332712,8,14.6,25.8,76.1,40.4,7.8,2024
SIKAR,332712,9,24.1,27.8,26.9,26.4,7.2,2024
SIKAR,332712,10,12.7,26.6,155.0,34.6,9.7,2024
SIKAR,332712,11,19.9,36.8,100.8,64.8,7.7,2024
SIKAR,332712,12,20.1,28.7,185.8,35.6,6.2,2024
SIKAR,332302,1,13.8,35.0,41.6,65.3,9.2,2024
SIKAR,332302,2,14.9,32.4,137.7,27.0,11.2,2024
SIKAR,332302,3,22.5,41.1,197.8,22.9,8.7,2024
SIKAR,332302,4,21.4,31.4,133.1,80.3,8.3,2024
SIKAR,332302,5,14.9,34.2,13.8,73.2,7.1,2024
SIKAR,332302,6,18.0,39.4,117.7,66.6,8.3,2024
SIKAR,332302,7,10.9,33.7,36.0,22.2,8.0,2024
SIKAR,332302,8,13.1,40.9,6.1,36.8,12.0,2024
SIKAR,332302,9,17.3,38.2,67.0,76.9,6.2,2024
SIKAR,332302,10,11.3,33.2,53.2,30.1,7.4,2024
SIKAR,332302,11,22.6,35.1,157.8,76.9,6.4,2024
SIKAR,332302,12,20.8,44.3,74.7,60.9,11.1,2024
SIKAR,332002,1,24.2,38.2,146.6,71.8,8.5,2024
SIKAR,332002,2,20.4,43.1,3.2,65.1,10.8,2024
SIKAR,332002,3,24.1,28.6,3.0,49.2,10.2,2024
SIKAR,332002,4,18.3,34.7,5.9,40.4,11.6,2024
SIKAR,332002,5,19.0,43.2,43.9,67.1,6.1,2024
SIKAR,332002,6,24.7,31.5,74.8,76.5,7.2,2024
SIKAR,332002,7,19.6,44.4,121.6,23.1,10.2,2024
SIKAR,332002,8,10.5,26.9,197.2,46.6,9.5,2024
SIKAR,332002,9,20.9,43.1,70.9,44.6,10.2,2024
SIKAR,332002,10,23.6,33.9,11.1,59.2,9.5,2024
SIKAR,332002,11,21.9,26.5,39.0,28.0,9.5,2024
SIKAR,332002,12,18.8,42.6,179.6,85.3,11.6,2024
SIKAR,332315,1,20.1,30.0,139.9,58.4,11.5,2024
SIKAR,332315,2,24.9,25.4,158.0,84.7,6.2,2024
SIKAR,332315,3,11.4,27.7,24.8,77.2,8.5,2024
SIKAR,332315,4,20.0,38.2,27.0,33.4,9.1,2024
SIKAR,332315,5,14.3,44.6,22.4,29.3,8.1,2024
SIKAR,332315,6,19.6,27.2,171.4,80.3,6.3,2024
SIKAR,332315,7,19.1,34.2,42.0,57.5,8.8,2024
SIKAR,332315,8,12.3,28.6,128.6,21.4,11.9,2024
SIKAR,332315,9,13.1,39.9,103.2,85.4,6.4,2024
SIKAR,332315,10,19.3,27.4,108.9,53.1,10.9,2024
SIKAR,332315,11,11.9,29.8,39.1,41.1,7.2,2024
SIKAR,332315,12,14.0,28.9,127.0,56.2,9.5,2024
SIKAR,332003,1,22.5,36.1,8.6,77.6,8.3,2024
SIKAR,332003,2,14.9,42.5,198.7,27.7,8.1,2024
SIKAR,332003,3,17.3,35.2,5.4,45.1,11.2,2024
SIKAR,332003,4,24.1,26.2,10.0,42.3,11.8,2024
SIKAR,332003,5,13.4,36.3,64.9,78.8,8.3,2024
SIKAR,332003,6,15.8,41.0,166.3,74.5,9.8,2024
SIKAR,332003,7,19.1,27.6,51.4,48.0,9.3,2024
SIKAR,332003,8,21.3,26.5,94.4,66.5,6.5,2024
SIKAR,332003,9,23.5,28.8,3.6,47.6,6.2,2024
SIKAR,332003,10,23.7,39.9,15.8,60.0,10.6,2024
SIKAR,332003,11,21.6,36.8,121.6,89.4,8.4,2024
SIKAR,332003,12,13.4,35.8,38.9,57.5,7.8,2024
SIROHI,307001,1,10.4,30.0,138.9,89.2,11.9,2024
SIROHI,307001,2,15.8,31.6,157.1,72.3,6.5,2024
SIROHI,307001,3,12.1,44.3,170.1,28.5,7.6,2024
SIROHI,307001,4,20.7,29.8,26.8,75.7,11.1,2024
SIROHI,307001,5,19.9,43.0,91.1,31.3,8.5,2024
SIROHI,307001,6,10.7,36.6,189.4,57.3,9.5,2024
SIROHI,307001,7,22.5,27.5,154.4,62.9,6.3,2024
SIROHI,307001,8,13.7,34.3,23.4,82.5,11.5,2024
SIROHI,307001,9,16.5,44.0,100.5,34.7,6.8,2024
SIROHI,307001,10,20.0,33.4,184.5,81.3,7.3,2024
SIROHI,307001,11,16.4,42.3,88.0,85.4,6.9,2024
SIROHI,307001,12,16.6,30.1,167.5,26.3,9.0,2024
SIROHI,307501,1,11.0,36.4,99.2,82.0,10.9,2024
SIROHI,307501,2,16.0,41.9,21.4,38.1,7.6,2024
SIROHI,307501,3,21.5,43.4,29.6,25.7,6.9,2024
SIROHI,307501,4,23.7,34.7,9.3,87.1,8.5,2024
SIROHI,307501,5,16.2,37.8,39.1,47.5,11.9,2024
SIROHI,307501,6,16.4,25.1,178.7,63.6,6.1,2024
SIROHI,307501,7,20.5,30.1,130.0,58.7,9.0,2024
SIROHI,307501,8,24.1,30.6,147.8,34.9,10.0,2024
SIROHI,307501,9,14.0,26.9,124.3,66.9,10.8,2024
SIROHI,307501,10,16.6,30.6,77.3,23.2,10.5,2024
SIROHI,307501,11,21.9,31.4,43.4,34.2,6.4,2024
SIROHI,307501,12,19.1,44.4,185.1,86.1,8.8,2024
SIROHI,307026,1,11.7,38.4,103.0,86.7,6.5,2024
SIROHI,307026,2,19.4,33.5,96.2,53.8,9.7,2024
SIROHI,307026,3,12.8,44.8,199.2,31.8,6.5,2024
SIROHI,307026,4,17.7,28.1,76.8,49.5,6.3,2024
SIROHI,307026,5,17.9,34.5,170.8,81.4,7.8,2024
SIROHI,307026,6,23.1,37.9,172.5,24.9,11.6,2024
SIROHI,307026,7,16.9,26.1,46.5,29.0,10.3,2024
SIROHI,307026,8,14.2,39.3,19.0,82.7,6.0,2024
SIROHI,307026,9,13.5,27.0,195.1,49.1,7.7,2024
SIROHI,307026,10,23.1,27.8,85.2,25.8,6.1,2024
SIROHI,307026,11,12.6,28.2,0.4,29.7,7.8,2024
SIROHI,307026,12,16.4,43.6,99.8,81.8,10.1,2024
SIROHI,307801,1,12.8,38.7,123.9,54.3,10.6,2024
SIROHI,307801,2,21.6,38.1,155.2,31.4,10.8,2024
SIROHI,307801,3,17.1,36.1,188.6,82.6,11.5,2024
SIROHI,307801,4,15.3,30.9,183.0,79.2,8.2,2024
SIROHI,307801,5,15.4,37.4,188.0,21.6,11.2,2024
SIROHI,307801,6,22.8,33.2,6.4,60.7,10.4,2024
SIROHI,307801,7,18.3,27.9,142.4,37.1,9.2,2024
SIROHI,307801,8,20.8,38.8,45.2,57.3,11.7,2024
SIROHI,307801,9,23.5,27.6,37.5,39.5,11.7,2024
SIROHI,307801,10,23.5,28.8,160.1,42.1,11.4,2024
SIROHI,307801,11,14.9,41.4,83.4,62.1,7.2,2024
SIROHI,307801,12,24.3,38.2,183.3,57.7,7.2,2024
SIROHI,307032,1,10.4,37.6,8.5,47.7,11.4,2024
SIROHI,307032,2,15.7,33.4,160.4,27.5,8.4,2024
SIROHI,307032,3,23.4,32.9,27.4,87.9,10.8,2024
SIROHI,307032,4,14.1,38.8,35.3,32.2,10.1,2024
SIROHI,307032,5,14.1,39.8,95.5,64.3,10.6,2024
SIROHI,307032,6,14.5,35.2,79.1,25.8,6.2,2024
SIROHI,307032,7,19.2,44.4,97.2,68.2,8.6,2024
SIROHI,307032,8,16.6,44.1,188.0,26.6,11.1,2024
SIROHI,307032,9,20.9,33.2,131.5,36.1,8.9,2024
SIROHI,307032,10,23.4,41.4,58.1,65.3,10.1,2024
SIROHI,307032,11,20.1,35.9,34.6,39.8,10.5,2024
SIROHI,307032,12,13.1,35.2,84.0,57.3,6.7,2024
SIROHI,307512,1,24.0,26.1,90.3,28.7,6.9,2024
SIROHI,307512,2,14.0,36.5,120.3,34.2,10.3,2024
SIROHI,307512,3,12.2,43.0,53.2,71.4,6.3,2024
SIROHI,307512,4,11.3,40.6,153.5,22.5,8.1,2024
SIROHI,307512,5,18.5,40.7,19.7,27.8,11.5,2024
SIROHI,307512,6,11.7,28.2,112.1,35.0,9.4,2024
SIROHI,307512,7,12.1,32.2,124.7,21.4,11.5,2024
SIROHI,307512,8,14.5,29.7,41.4,26.7,7.9,2024
SIROHI,307512,9,14.2,31.3,165.2,39.7,9.8,2024
SIROHI,307512,10,19.1,36.6,123.1,26.5,7.7,2024
SIROHI,307512,11,22.3,32.3,129.1,80.6,6.7,2024
SIROHI,307512,12,21.4,36.2,99.5,24.6,11.9,2024
SIROHI,307019,1,13.9,33.8,181.9,80.3,7.1,2024
SIROHI,307019,2,13.7,30.7,138.8,77.6,7.1,2024
SIROHI,307019,3,24.5,26.9,76.4,27.1,11.1,2024
SIROHI,307019,4,10.1,42.8,47.7,21.8,10.8,2024
SIROHI,307019,5,23.2,25.2,14.2,23.5,11.9,2024
SIROHI,307019,6,13.0,25.0,33.1,61.3,6.4,2024
SIROHI,307019,7,24.2,41.5,198.5,66.9,6.6,2024
SIROHI,307019,8,15.1,44.9,81.4,63.4,8.7,2024
SIROHI,307019,9,16.6,39.5,179.7,57.9,9.6,2024
SIROHI,307019,10,20.6,25.3,34.1,32.2,6.2,2024
SIROHI,307019,11,18.8,29.5,85.1,78.9,7.0,2024
SIROHI,307019,12,14.8,44.4,192.1,42.9,10.2,2024
SIROHI,307513,1,18.3,41.2,18.2,89.0,10.0,2024
SIROHI,307513,2,21.0,36.3,118.8,46.9,6.5,2024
SIROHI,307513,3,10.6,29.7,183.8,38.4,11.6,2024
SIROHI,307513,4,10.2,25.3,189.9,82.6,7.5,2024
SIROHI,307513,5,16.9,25.4,169.2,59.7,11.3,2024
SIROHI,307513,6,12.0,37.2,171.2,70.5,11.5,2024
SIROHI,307513,7,20.0,25.4,130.4,48.6,8.9,2024
SIROHI,307513,8,13.2,44.9,44.1,82.1,8.5,2024
SIROHI,307513,9,16.5,28.7,146.1,84.2,7.7,2024
SIROHI,307513,10,13.0,39.2,195.7,50.6,10.8,2024
SIROHI,307513,11,18.2,28.1,105.2,36.9,7.2,2024
SIROHI,307513,12,11.7,35.8,52.1,65.3,9.7,2024
SIROHI,307043,1,10.3,26.6,114.7,86.8,9.4,2024
SIROHI,307043,2,10.8,40.3,138.1,63.6,7.5,2024
SIROHI,307043,3,24.3,36.7,41.7,86.8,11.9,2024
SIROHI,307043,4,12.1,26.7,143.8,44.1,11.1,2024
